,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,Min,Index,,,,,s,f_x
1173,0.980795884,3.626542902,2.296159305,1.689712077,1.283950974,1.314677852,1.43799758,0.825240176,1.084773899,1.015089444,0.883402172,1.34197563,6.632165962,3.802127205,1.354321329,1.101166228,0.964060558,1.539506516,0.704252436,10.80541903,3.240603845,1.399040125,1.273457092,0.754869829,5.100137257,1.554526962,0.942798547,0.752400751,0.120713338,0.390946607,0.267215386,0.181070005,0.192729825,0.146776446,0.054183828,0.12688618,0.128257922,0.076817579,0.122770954,0.113168755,0.615432031,0.489917719,0.195473303,0.175583036,0.163923227,0.101508944,0.056241441,0.124142695,3.403498463,0.689986467,0.227023381,0.163237356,0.157064514,0.1680375,2.423182569,0.340192137,0.170781938,0.08847739,0.106995915,0.054183828,35,,,,,,
1174,0.960219739,2.817146355,2.015226504,1.882853498,1.458710822,1.474348773,1.097805441,0.751440478,0.865706579,0.842661357,0.971330747,0.846776575,5.310494042,3.059122693,1.743896209,0.810356801,0.94513057,0.716872515,0.963649089,6.646982562,2.23127608,4.503087326,1.184499483,1.255555826,8.075720364,2.070645129,1.204938416,1.057613465,0.052812086,0.360768273,0.25212622,0.103566556,0.185185237,0.086419778,0.078189322,0.106310043,0.165294971,0.139231863,0.111797012,0.048696859,0.823594026,0.359122121,0.17146781,0.144032962,0.124828566,0.080246935,0.124142695,0.148834059,2.822839714,0.280384138,0.179012394,0.07750345,0.056241442,0.100136,5.340603853,0.201646145,0.27229088,0.096707846,0.124828567,0.048696859,40,,,,,,
1175,0.967764327,4.176886433,2.641015177,1.18696844,0.96707847,0.881070147,1.423594289,0.97160515,0.664746307,1.156104522,0.695884913,0.726886173,4.781891155,5.672360742,2.282990993,1.712003126,1.27297701,0.621810811,0.835391187,8.973045337,1.950548653,1.60541877,0.88422509,1.095747839,7.508848035,2.090878266,1.010425396,0.779561206,0.106995913,0.263374558,0.325102974,0.168038451,0.109053528,0.096707846,0.180384137,0.089163262,0.115226368,0.114540497,0.068587124,0.106310042,1.024622903,0.174005492,0.103566557,0.165980839,0.102880687,0.146776446,0.116598111,0.063100155,1.988340085,0.371742212,0.216049442,0.056241443,0.131001407,0.136488,4.216804044,0.529492595,0.086419776,0.142661217,0.052126215,0.052126215,59,,,,,,
1176,0.980521484,3.398833617,2.208024916,1.736145541,0.823456968,1.044307522,1.167764314,1.082030422,0.863923361,1.365432314,0.955144233,0.896159316,6.403360063,5.030110857,2.144444974,1.133127761,1.255830229,0.83991787,1.270644997,9.092660886,2.420164776,3.266255857,1.040123665,1.052263535,5.075102776,2.650068888,1.211248587,0.917146925,0.104938301,0.384773767,0.183127621,0.148834057,0.316872526,0.158436257,0.12688618,0.090535004,0.036351176,0.065843639,0.052126214,0.065843639,0.535939715,0.407338908,0.305212698,0.146776447,0.091906747,0.114540498,0.080932807,0.052812085,2.044306708,0.272976757,0.366255241,0.149519929,0.074074095,0.1495175,8.63299018,0.364197629,0.093278489,0.14951993,0.155006901,0.036351176,37,,,,,,
1177,0.844307499,3.775377119,2.011111245,1.539026221,1.330315821,1.246913938,1.297119575,0.577915056,0.867352721,1.051166209,0.764472038,1.00082321,5.684841692,2.25720202,1.336077183,1.08909495,0.740740951,1.181481731,0.823731095,9.826681828,1.994993386,2.603978665,1.521193785,1.334431007,6.139094749,1.850206094,0.935665431,1.432099169,0.129629665,0.261316944,0.278875195,0.081618676,0.126886179,0.068587124,0.089849132,0.082990421,0.122770952,0.069958867,0.113854626,0.051440343,0.943690093,0.274759961,0.176954778,0.172839551,0.133744892,0.149519931,0.08779152,0.138545992,2.495404883,0.289300461,0.220850541,0.113854626,0.080932807,0.1282575,7.184019493,0.378600925,0.11591224,0.074759965,0.162551485,0.051440343,40,,,,,,
1178,0.906721784,3.986076772,1.577571908,1.310219454,0.858710801,0.960905608,1.500000393,1.537585998,1.101509216,0.995885045,0.883127764,0.936351313,4.753018218,3.770302738,2.177641251,1.029286928,0.806996059,0.929081127,0.673251155,8.36289457,2.461934458,1.928669775,0.903429481,1.272428192,6.590809489,1.919273391,1.762414663,0.70699592,0.1049383,0.342935622,0.187105653,0.087791518,0.212620086,0.150891674,0.246913648,0.209190729,0.137860119,0.028120721,0.100823073,0.131001407,0.703840816,0.202880686,0.193415686,0.185871105,0.037037048,0.179698266,0.034293563,0.058299057,4.149658024,0.297393715,0.218107055,0.058299055,0.066529511,0.1035655,8.355144172,0.301783351,0.152949287,0.132373149,0.128257922,0.028120721,38,,,,,,
1179,1.032236229,3.570712766,3.139712337,1.587586018,0.938820406,1.185596987,1.211797142,1.276817863,1.071056474,0.970507817,0.998628532,0.868038599,6.56021918,5.118245256,1.626474844,0.822291024,1.038546121,0.846090703,1.087928862,10.07208605,1.870439062,3.696914388,0.556104236,1.22510309,7.20637897,1.463717586,0.825514557,1.042249889,0.128943794,0.242112548,0.254458236,0.122770953,0.237311456,0.084362164,0.079561064,0.106995913,0.146776446,0.056241442,0.211934214,0.030864205,0.60912213,0.407750376,0.183813489,0.176954779,0.087105648,0.061042542,0.074074094,0.161865614,3.300617765,0.507818986,0.155006901,0.080932807,0.099451329,0.1035655,6.725171477,0.360768271,0.172839553,0.149519929,0.150205803,0.030864205,40,,,,,,
1180,1.092318498,2.818312049,2.198079878,1.866872524,1.169410485,1.50960261,0.726886166,1.402332302,1.05473263,1.038820534,0.705487109,1.259259614,5.259121036,5.889027627,2.120850968,1.235459774,1.030315666,1.203018134,1.240741091,6.920233589,1.652743483,1.520919399,1.702400872,0.938957744,10.53902656,1.687585961,0.803703749,0.949245817,0.154321029,0.179012394,0.08779152,0.089163262,0.091906746,0.180384137,0.160493871,0.102194815,0.089849133,0.140603604,0.117969853,0.062414284,0.826748974,0.534842357,0.233882094,0.072702354,0.145404704,0.093278488,0.091220874,0.117969854,3.543347807,0.425651636,0.314129027,0.18861459,0.091220874,0.1008225,5.285117142,0.307270316,0.14951993,0.063786026,0.095336104,0.062414284,40,,,,,,
1181,1.144719113,3.824965715,2.571262293,1.238751659,1.611523041,0.865295101,0.991632473,0.75692745,0.830315674,0.890260872,0.84197549,1.031001544,5.048216802,2.408985238,1.7661185,1.296502316,1.041152549,0.807270455,0.840878144,15.69890468,3.790123877,2.617421682,1.512551603,1.005212844,7.031550103,2.095473598,0.988751915,1.816049732,0.085048035,0.315500774,0.274897172,0.102194815,0.146090577,0.111797014,0.093964361,0.105624172,0.130315537,0.089849134,0.144718833,0.151577545,0.708024788,0.542524138,0.243484287,0.151577546,0.124142695,0.130315535,0.122770952,0.123456823,3.264746766,0.185871106,0.375857438,0.170096067,0.061728413,0.094649,3.093415686,0.2647463,0.123456824,0.068587126,0.189986334,0.061728413,53,,,,,,
1182,1.518518946,2.833881256,2.122496818,1.939506292,1.293278774,1.477503729,0.843347224,0.698902793,0.880658676,0.764746443,0.862963093,1.048011254,7.125377309,3.048491625,1.361865912,1.030521456,1.165295238,0.880109856,0.75733892,10.2255837,2.102675156,2.956996401,0.934636699,0.69176968,7.333882016,2.233333676,1.129629932,0.733607839,0.117969854,0.283264825,0.175171439,0.069272995,0.181070011,0.13786012,0.14334709,0.064471898,0.089163261,0.077503452,0.079561064,0.116598111,0.512894488,0.254663891,0.139231861,0.064471899,0.073388223,0.150205802,0.03292182,0.191358077,1.882373054,0.304389632,0.09396436,0.089849133,0.132373148,0.11111,7.226818067,0.625514567,0.152263415,0.055555571,0.111111141,0.03292182,47,,,,,,
1183,0.900274549,2.505692077,2.077503569,1.913854779,1.034019451,1.002743764,1.245267765,1.067901536,1.452675301,1.116872513,0.889574992,1.287517394,5.866529506,4.267079192,2.38244234,0.983196353,1.034430885,1.450343262,0.659945209,10.94677725,2.06035679,2.654801716,1.365500909,1.243621622,5.590603677,1.470507678,1.032647683,0.651577692,0.045267502,0.218107056,0.202880689,0.069272996,0.124142695,0.07133061,0.130315537,0.061728412,0.098079587,0.06584364,0.100137202,0.163237356,0.729835465,0.325171425,0.1001372,0.181070006,0.083676292,0.140603605,0.1049383,0.106310043,1.63621402,0.610425404,0.194787433,0.146090573,0.124828566,0.09465,8.663443366,0.39643358,0.139231861,0.089163262,0.090535004,0.045267502,29,,,,,,
1184,1.337860399,3.995610324,2.317421307,0.826543054,1.615912659,1.051440599,1.068587395,0.633882095,0.912208754,0.947874063,0.952400755,1.012757426,4.394444013,4.967148046,1.742250066,1.06550091,1.063100417,0.895199031,1.351577819,7.903909313,3.360082906,3.823251887,2.049931913,0.986008432,3.931001565,1.857338908,1.08340214,0.967489934,0.094650232,0.353909561,0.352537821,0.142661217,0.211248347,0.109053527,0.153635157,0.150891674,0.177640651,0.130315536,0.072702353,0.161179742,0.801646294,0.332441745,0.244170158,0.073388225,0.117283982,0.119341595,0.166666712,0.111797012,3.287517045,0.291358075,0.401234674,0.08299042,0.054183828,0.0946495,2.826063395,0.450617407,0.156378642,0.093278488,0.052126215,0.052126215,59,,,,,,
1185,0.878326664,3.140534863,2.457544857,1.472222441,0.743210031,0.979149723,1.023731356,1.27585757,0.901646288,1.045953642,0.952675165,0.862963087,5.300342595,3.300755189,1.978052747,1.379629963,1.153086608,1.367352843,0.992592767,11.80768355,1.930521622,1.286077032,1.046433582,0.865980964,7.986419829,1.521262422,1.091907001,0.818930274,0.08779152,0.294924634,0.117283985,0.127572049,0.086419776,0.112482884,0.160493871,0.148834059,0.056241443,0.068587124,0.078875193,0.053497958,0.906104367,0.320164665,0.122085081,0.251714743,0.078875193,0.083676291,0.13305902,0.11042527,2.284019471,0.609053661,0.177640649,0.096707845,0.085048034,0.101508,6.202057858,0.380658537,0.19890266,0.104252429,0.172839552,0.053497958,40,,,,,,
1186,1.622771374,3.548216641,2.240672463,2.495199364,1.508916758,1.045953642,1.072016762,0.819067331,0.918381595,1.191495417,1.197256798,0.88587124,6.342386585,6.3639935,1.387517555,0.860013934,1.183127892,0.909465269,1.593964776,7.608367532,3.438066289,1.074348621,0.940740931,0.635802634,9.970644992,2.531413276,0.894376089,1.031961821,0.092592618,0.279835467,0.210425272,0.090535004,0.20850486,0.121399211,0.157750386,0.113854626,0.080246936,0.141289475,0.065157768,0.085048034,0.826611907,0.242386815,0.129629664,0.131001407,0.099451329,0.055555571,0.052126215,0.098079587,1.944924402,0.511248343,0.19341569,0.109053528,0.092592616,0.041152,4.731687552,0.347736718,0.129629665,0.056241442,0.124142695,0.041152,54,,,,,,
1187,1.155830106,3.157681337,2.450823337,1.569616008,1.502058036,1.287242988,1.432785021,0.934156635,0.879012529,1.189026339,1.057613461,0.807407525,6.270026803,3.892867708,1.115226644,0.606721657,1.083402161,0.739094801,1.319341878,5.463237089,1.761934187,3.839026923,1.224211561,1.172702457,9.360287928,1.711591485,0.772291018,1.438134681,0.117969854,0.281207211,0.141289479,0.137174246,0.248971264,0.077503451,0.176268909,0.115912239,0.134430764,0.088477391,0.130315536,0.090535004,0.788683194,0.212414281,0.237997318,0.072016482,0.130315537,0.122085082,0.117969852,0.042524016,3.269067533,0.454458228,0.135802507,0.13786012,0.124142695,0.098079,3.393141277,0.376543312,0.11659811,0.054183829,0.08847739,0.042524016,48,,,,,,
1188,0.735253979,2.96529443,3.211866157,1.88786027,0.983676447,0.709602343,1.196845307,1.105350038,0.936076905,1.028532474,1.243621633,1.173251292,6.660767877,2.817696004,1.751166365,0.898148321,1.281344537,1.05226355,0.851577689,15.63793008,2.953429848,2.194582003,0.945747835,0.862826011,5.756378633,1.302057743,0.764609086,0.952675159,0.150891674,0.37517157,0.218655731,0.130315535,0.121399213,0.123456825,0.093964359,0.068587124,0.07133061,0.116598112,0.056241442,0.067901253,0.704801245,0.47908099,0.069272996,0.129629665,0.107681785,0.12139921,0.126200309,0.112482884,1.798902825,0.390123534,0.238683193,0.082990422,0.065157769,0.0884765,3.314129419,0.364197631,0.19890266,0.122770952,0.097393716,0.056241442,39,,,,,,
1189,1.607133397,4.003017855,2.368175791,1.320164671,1.054184109,1.295336379,1.165020829,0.946502325,1.470919434,0.921125075,1.426749257,1.098491329,6.636076796,4.128395991,2.900549558,1.149177219,0.753086623,1.201371995,0.828258056,12.50185324,3.209190963,1.620987991,0.92050766,0.789849269,6.531961465,2.717352904,1.431550328,0.888614738,0.122085081,0.222908155,0.266118043,0.106310041,0.144718832,0.117969855,0.110425271,0.09945133,0.066529511,0.116598111,0.129629665,0.113854626,1.100205937,0.540329185,0.203017887,0.15432103,0.049382731,0.082304549,0.119341596,0.215363568,1.615431937,0.565157902,0.292181149,0.067901255,0.078875194,0.1111105,6.238134783,0.329904071,0.1049383,0.131001406,0.060356669,0.049382731,45,,,,,,
1190,1.431550344,3.582990268,2.276817562,1.328326675,1.197531205,1.675309024,1.246913913,0.81865586,0.896433729,0.928669669,0.936214245,1.050343004,5.775651359,1.515020712,1.034293844,1.664403699,0.965706701,0.772016624,1.150891956,9.240672701,1.473251151,1.252057885,0.943072961,0.628669524,5.194513148,1.712140301,1.134431023,0.870782086,0.066529511,0.36899873,0.156378648,0.137860118,0.128257921,0.177640654,0.124142695,0.078189322,0.162551485,0.080932806,0.087105647,0.091220877,0.702606423,0.266117902,0.21262008,0.102880686,0.076131708,0.093278489,0.115226369,0.067215382,3.874006253,0.584225098,0.273662623,0.141289475,0.128943793,0.0884765,7.111659958,0.306584443,0.140603605,0.106310042,0.076817579,0.066529511,29,,,,,,
1191,1.04993154,3.609259039,2.743621781,2.163854941,1.280933091,1.101509209,1.11495223,0.909876743,0.596707986,1.172291023,0.671879411,1.035665585,5.28820216,3.147120011,1.060356947,1.248011274,1.462963339,1.074897299,1.129081138,12.78456862,3.189712426,1.088957716,1.301509207,0.870096202,6.746776104,1.603223827,1.161728529,1.327983801,0.112482884,0.289437663,0.27215369,0.102194815,0.128257925,0.057613185,0.219478797,0.063100155,0.089163262,0.093278489,0.107681786,0.106310042,0.79780532,0.339849127,0.270919136,0.104252432,0.135116635,0.121399211,0.111797013,0.085733906,2.99862884,0.438134523,0.230452737,0.063100155,0.084362163,0.092592,5.501371862,0.372428088,0.088477391,0.079561064,0.151577544,0.057613185,34,,,,,,
1192,1.013443291,3.791358012,1.99471899,1.775651795,1.665981262,0.999451493,0.740329196,1.037723197,1.281481622,1.050068871,1.098216933,0.676269046,6.501233977,3.591564604,3.378327398,1.279835603,1.323868549,1.006584578,0.755281305,9.29492582,5.478259041,1.852332394,1.398422833,1.189026317,6.597531396,2.890535143,1.026063371,0.989163405,0.050068602,0.404664035,0.211797017,0.092592618,0.285322447,0.046639245,0.126200309,0.073388223,0.059670799,0.130315537,0.101508944,0.153635158,0.752400618,0.304526828,0.166666709,0.028806593,0.207818986,0.117283982,0.054183827,0.144718832,4.041289928,0.362688685,0.183127621,0.090535004,0.085733905,0.0582985,9.502949332,0.406035778,0.13305902,0.030864206,0.061042541,0.028806593,44,,,,,,
1193,1.082716281,3.851989004,1.390397662,1.68463671,0.840603751,0.963649093,1.178463865,1.13141315,1.001372021,1.079012535,0.707133256,1.324828832,6.686075919,5.74266247,0.883813627,1.139849409,1.237997578,1.044444568,1.157476265,10.73374552,2.145747687,1.398011252,1.10246936,1.290123786,7.355350208,1.731001554,1.243210145,1.050891813,0.097393717,0.229766866,0.235253843,0.200960268,0.15294929,0.085733906,0.062414284,0.185871107,0.049382729,0.108367656,0.08299042,0.111111142,1.014403425,0.169204392,0.333333416,0.15569277,0.098765459,0.123456824,0.12139921,0.126886179,1.652331903,0.300960273,0.257201714,0.089163262,0.074074094,0.0877905,6.176200303,0.689300596,0.065157768,0.069958866,0.175583038,0.049382729,37,,,,,,
1194,1.242112838,3.394924068,1.846227773,1.331892942,1.116598395,1.023319898,0.893827289,0.688340323,1.381070278,1.264883648,0.89176969,0.940740955,5.457476014,3.520576845,1.231550369,1.008573592,1.37311422,0.513031685,0.718518658,9.436695229,3.380864714,1.364197887,0.784087892,0.638683189,7.484499531,2.521399614,1.255830222,0.826886322,0.068587124,0.270233271,0.296707851,0.153635154,0.237997328,0.139917734,0.048696859,0.050068601,0.103566558,0.161865614,0.1097394,0.039094661,1.103292287,0.332373145,0.167352582,0.168724327,0.050754472,0.127572051,0.107681785,0.071330609,3.186831409,0.417695584,0.145404704,0.181070006,0.12757205,0.086418,3.736077171,0.724965896,0.134430763,0.077503449,0.109739399,0.039094661,40,,,,,,
1195,0.620027609,3.579560327,2.196639498,1.806516011,1.565158193,1.179698561,1.269547662,0.948971401,1.306584713,1.002469352,0.793553029,0.92812086,6.477090704,5.466256346,0.923045351,0.830315677,0.780384134,1.166941098,1.125651774,10.19739463,3.03470539,2.357750886,1.211934342,1.001920533,10.70068625,1.863854615,0.927709388,1.036077064,0.194787432,0.373799827,0.299314135,0.159122126,0.111797013,0.11522637,0.081618678,0.126200308,0.092592618,0.07681758,0.150205803,0.065157768,0.571742212,0.398834051,0.091906746,0.113168754,0.144032961,0.04389576,0.063786026,0.107681785,1.930658406,0.452675021,0.246227775,0.162551485,0.186556976,0.129629,4.453498205,0.340878009,0.120713338,0.161179741,0.102194815,0.04389576,46,,,,,,
1196,0.922633888,4.065706798,2.05898492,1.902400775,1.48463685,1.052812354,0.95336103,0.894101692,1.220302009,1.292181428,0.666666842,1.336900123,8.097599279,2.237105924,1.746228219,1.043210177,1.013031826,1.400960542,0.670233278,10.09033008,3.416735927,3.439095411,1.386420045,1.262826014,11.15727044,1.705144224,1.066255374,1.058436408,0.085048035,0.358710658,0.237311452,0.082990419,0.141975348,0.139917734,0.109739399,0.079561065,0.063100153,0.113168756,0.092592617,0.074759965,0.720987742,0.454595424,0.264060422,0.121399213,0.070644737,0.097393717,0.08299042,0.153635158,1.353635326,0.401097474,0.122770953,0.101508943,0.144718831,0.114539,5.447256793,0.366255243,0.202332015,0.067215382,0.084362162,0.063100153,37,,,,,,
1197,0.411934217,3.24451246,1.877297503,1.788340479,0.958162138,1.310014053,1.06625537,1.15089196,0.832510361,0.70205775,0.806584574,1.596708249,8.308161925,4.166461739,1.297668402,0.936351323,1.087791787,1.546365231,1.740741226,12.59664061,1.537242979,3.331070611,1.066872655,1.091907004,7.298697024,1.48141314,1.145542026,1.028943938,0.052812085,0.266803913,0.205761377,0.087105648,0.294238768,0.065843639,0.100137201,0.069272996,0.09327849,0.128257923,0.124142694,0.054869699,0.817558232,0.336625574,0.195473301,0.229766863,0.12688618,0.041152276,0.109053528,0.128257921,1.764883221,0.361179739,0.09396436,0.053497957,0.121399208,0.141974,6.631824709,0.400548807,0.091906746,0.06584364,0.082304548,0.041152276,46,,,,,,
1198,1.346913787,3.860630894,2.968176065,1.876886341,1.206447533,1.054595563,1.175994774,1.002194957,1.047736855,1.065158038,1.058985215,0.780247075,7.213442212,4.043553726,2.055967647,1.583470767,1.24691392,0.91426637,1.119067474,12.70356827,3.188957973,2.421673993,1.41838158,1.33731157,6.907270198,2.579355562,1.112894612,0.996296517,0.070644738,0.333333425,0.119204398,0.080246935,0.399862947,0.069958868,0.045267502,0.074759966,0.07750345,0.202332017,0.058299055,0.167352584,0.6100824,0.30144034,0.113168753,0.109053527,0.122085082,0.089163262,0.078875193,0.137174248,3.985254419,0.514129025,0.340878005,0.095336102,0.097393717,0.1316865,4.494856684,0.194101562,0.137174249,0.142661218,0.111797013,0.045267502,35,,,,,,
1199,1.111111424,2.63779152,1.975240332,1.432373304,0.883813645,1.112894627,1.108779389,0.847462454,0.930864348,0.654732639,1.317284268,1.048422732,5.912962138,3.423388976,1.872154121,0.966392434,1.430041523,1.305487086,0.711659952,8.567147475,1.65185194,2.681550689,1.112208751,0.993553028,6.945404878,2.76659838,1.132099008,1.199451477,0.180384138,0.247599519,0.358710665,0.079561063,0.078875192,0.122085082,0.163923227,0.164609097,0.105624172,0.041152275,0.146776446,0.170096067,0.914952106,0.554389618,0.113168755,0.20438963,0.131687278,0.135802506,0.158436256,0.093964361,1.455281063,0.416872513,0.147462317,0.075445836,0.121399208,0.128257,8.450617336,0.284636566,0.09945133,0.093964362,0.144718832,0.041152275,38,,,,,,
1200,0.923319756,3.208436248,1.625034344,1.879424013,1.197256804,0.842661359,0.952400744,0.932099016,1.234705295,1.182030276,1.061454288,0.851852091,7.787448114,3.827641374,1.303155385,1.272908428,1.256516138,0.775034505,1.363923512,13.98683327,2.869547625,1.109533861,1.224691489,1.247050986,9.104801113,1.930521452,0.944170282,0.949657279,0.06584364,0.275720239,0.209739403,0.12825792,0.19135808,0.085048035,0.162551484,0.082990419,0.113168755,0.090535004,0.113168755,0.079561065,0.723113963,0.243895757,0.17078194,0.138545991,0.13168728,0.121399209,0.137174248,0.109739399,2.125446286,0.300137202,0.191358076,0.195473303,0.163923226,0.1042515,6.570919364,0.693415824,0.08916326,0.045267502,0.152263417,0.045267502,58,,,,,,
1201,1.22235962,3.078669137,2.195541909,1.810631084,0.919067472,1.058436388,1.314952236,1.221536686,0.6796984,1.152675172,0.986419912,0.872428216,7.360013139,3.612003566,2.150343438,1.14156402,1.143072963,0.786831374,0.70576151,7.284979433,2.141357939,1.890466777,0.856310178,0.730452876,4.300205797,2.484910953,1.677778102,0.81865586,0.067215382,0.268861527,0.264060429,0.135116633,0.137174251,0.16392323,0.077503451,0.078875193,0.174211296,0.083676291,0.131001407,0.108367657,0.562620085,0.260425265,0.168724323,0.098079591,0.057613184,0.113854626,0.099451329,0.024005494,2.207544895,0.355281303,0.1646091,0.079561064,0.072702352,0.0967065,3.345748096,0.422496682,0.133744892,0.136488376,0.119341597,0.024005494,48,,,,,,
1202,1.121948019,2.700411332,2.558367938,1.624897175,1.106447391,0.941426809,1.359396806,0.762825884,1.173662768,1.410837141,0.911248486,1.098216928,5.107338816,2.149863109,1.38724312,1.231824619,1.111797278,1.233196474,1.231138872,7.213718056,2.775309129,1.46687277,0.854869841,1.178738241,7.410082794,2.633265255,0.921536539,1.007956328,0.135116635,0.433470623,0.100685873,0.098079587,0.183127627,0.082990421,0.144718831,0.067215384,0.160493871,0.085048034,0.058299055,0.047325116,0.993758699,0.49032919,0.054183828,0.094650234,0.132373149,0.096021974,0.159122128,0.056927313,2.209533907,0.378600925,0.237311449,0.107681784,0.152949286,0.0953355,5.871673907,0.48010987,0.125514438,0.131687277,0.086419777,0.047325116,40,,,,,,
1203,1.077229323,4.141906583,1.985939719,1.842798573,1.06625539,1.383127889,1.093964631,1.037037327,1.034567968,1.028532465,0.988066064,1.365981115,7.75747584,5.025583997,1.614540917,1.048696971,0.98806607,1.139643592,1.292181421,10.72462373,2.329424106,1.946776839,0.954526822,1.274348761,5.518861571,1.588271708,1.085185361,1.111248488,0.092592618,0.33196168,0.237311452,0.146776443,0.155692772,0.09876546,0.117283982,0.052812086,0.066529511,0.11042527,0.063100154,0.12139921,0.743484286,0.368930121,0.087791519,0.162551486,0.106310043,0.065157769,0.1550069,0.07133061,1.417009331,0.340192138,0.227709254,0.093278489,0.109053527,0.1323715,3.763100431,0.454046758,0.139231862,0.052126215,0.177640652,0.052126215,58,,,,,,
1204,0.754183973,3.859670505,1.773319744,2.128601226,0.676954916,0.927023513,0.964334959,1.026200437,1.071879407,0.639369069,0.868724471,0.903429496,6.805829727,2.362071592,2.086968896,1.092867149,0.777915065,0.76652965,0.905761511,10.74396443,5.313992828,3.135803127,1.115569492,1.232510619,6.195130568,2.553223668,1.258710781,1.293278779,0.097393716,0.307956186,0.161865615,0.140603604,0.08847739,0.121399212,0.128943794,0.080246936,0.052126215,0.095336103,0.08779152,0.139231863,0.681001556,0.445541897,0.160493868,0.165980842,0.053497957,0.096021974,0.04938273,0.105624171,1.53045249,0.46145415,0.206447245,0.185185235,0.085733906,0.073387,4.850343251,0.320301872,0.098765458,0.026748979,0.155692771,0.026748979,58,,,,,,
1205,1.007681931,3.709670922,1.789849274,1.460768299,1.518381608,1.308916471,1.202743743,1.173937169,1.313854894,1.163923227,0.82016467,1.102606559,4.740054982,1.698011133,1.749657548,1.391564169,1.295747833,1.230864457,1.133745175,10.33216871,1.851029024,3.590124265,1.259259593,1.394376209,5.537174925,1.827023521,0.448285387,0.756241585,0.077503451,0.234567966,0.227023381,0.10562417,0.124828568,0.085733905,0.134430763,0.055555571,0.069958867,0.119341596,0.03840879,0.134430764,0.558367657,0.366735306,0.229766861,0.144718832,0.134430763,0.111111142,0.1049383,0.078875193,4.730316118,0.455967176,0.256515843,0.119341596,0.049382729,0.131686,5.480864306,0.432784754,0.114540496,0.143347089,0.090535005,0.03840879,39,,,,,,
1206,1.09396464,3.68751736,2.566049585,1.743895774,1.775583343,1.008230718,1.187380172,0.932236093,1.268861806,1.259259613,1.092592899,0.56323735,4.391014355,1.662551634,2.149520503,0.744718969,1.274074365,0.929355532,0.93799747,10.35734032,2.986694421,1.145747849,0.839917863,1.276131952,5.598765793,2.367764033,1.52537761,1.068998866,0.124142695,0.253772361,0.144444433,0.196159171,0.142661222,0.146776446,0.111797012,0.074759966,0.100823073,0.104938301,0.059670798,0.085048035,1.040466536,0.384499357,0.300411601,0.183813491,0.110425271,0.131687277,0.078875193,0.096707844,1.47160475,0.406584445,0.213991828,0.062414284,0.074074093,0.083675,9.989368954,0.611111275,0.174211295,0.131001407,0.158436257,0.059670798,39,,,,,,
1207,0.610836878,4.143072796,2.344033094,1.984636866,1.240055219,1.040878164,0.852537948,0.978738261,1.191358353,1.050754746,0.936900113,1.284088037,6.336693948,2.128738432,1.832647994,1.087654465,1.124828818,1.429081251,0.724280033,9.484979999,4.17057661,3.441495878,1.110082531,1.108779383,6.246913332,2.564472354,0.899314264,1.129629943,0.040466404,0.321673615,0.240466409,0.087791518,0.090535007,0.090535006,0.145404703,0.137174249,0.090535004,0.127572051,0.131687278,0.110425271,0.649382719,0.378600919,0.208504853,0.085048037,0.103566557,0.077503451,0.075445837,0.147462317,1.928806646,0.364746299,0.499314262,0.102194815,0.152949285,0.1090525,4.868038684,0.48148161,0.086419777,0.116598111,0.107681785,0.040466404,29,,,,,,
1208,0.9681758,3.191288641,1.571947883,1.920919433,0.825926049,1.162002966,1.263511895,0.893690233,0.92194803,0.965706719,0.997256791,1.384499644,9.023456722,4.381413853,1.699588996,1.530178616,1.036077054,1.284088038,0.857750523,7.004595387,3.29622787,3.266393055,2.107545107,1.230590057,7.040672227,1.922976879,1.092592876,0.765843795,0.047325116,0.14334709,0.141152279,0.097393716,0.112482886,0.075445837,0.12139921,0.058299057,0.069272996,0.087105648,0.115226369,0.055555571,0.836899983,0.466118035,0.141975347,0.296982246,0.106995915,0.094650231,0.057613185,0.14403296,3.087723263,0.178875192,0.24417016,0.14403296,0.065843639,0.119341,8.487654556,0.395061834,0.159807998,0.068587126,0.045953373,0.045953373,59,,,,,,
1209,1.311111416,4.481344244,2.593347351,1.76069969,1.522634174,1.096433715,1.018244392,0.848834196,1.056241704,1.417009988,0.937723051,0.778875323,6.294169307,1.783402044,2.055556162,1.033745031,1.074211433,1.228532441,0.993141562,7.781481564,3.216392695,2.208711033,1.597531175,1.058024908,7.585665315,1.880247196,0.687242987,0.832647694,0.07750345,0.264746299,0.320027473,0.128943791,0.272976759,0.13717425,0.107681785,0.128943794,0.083676292,0.106310043,0.183813493,0.128257923,0.817695593,0.236899841,0.131001406,0.1049383,0.128257923,0.057613184,0.078189323,0.041152275,2.737037084,0.309739395,0.233882093,0.102880686,0.085048033,0.196158,10.78415643,0.373113956,0.136488377,0.117969853,0.109739399,0.041152275,48,,,,,,
