,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
509,50.0,50.0,50.0,49.0,45.0,44.0,44.0,33.0,26.0,50.0,50.0,44.0,40.0,39.0,32.0,50.0,46.0,44.0,34.0,35.0,50.0,44.0,38.0,31.0,43.0,46.0,32.0,29.0,46.0,43.0,36.0,35.0,37.0,32.0,36.0,36.0,38.0,35.0
510,50.0,50.0,48.0,48.0,49.0,44.0,40.0,34.0,32.0,50.0,50.0,44.0,43.0,43.0,33.0,50.0,48.0,44.0,36.0,27.0,50.0,46.0,37.0,26.0,46.0,41.0,33.0,34.0,45.0,40.0,40.0,40.0,40.0,32.0,38.0,39.0,35.0,35.0
511,50.0,50.0,49.0,49.0,48.0,39.0,40.0,29.0,30.0,50.0,50.0,45.0,38.0,45.0,36.0,50.0,48.0,43.0,40.0,34.0,49.0,49.0,40.0,33.0,45.0,39.0,31.0,29.0,46.0,43.0,43.0,31.0,42.0,31.0,40.0,37.0,36.0,37.0
512,50.0,50.0,49.0,49.0,45.0,45.0,46.0,41.0,24.0,50.0,50.0,45.0,43.0,39.0,36.0,50.0,49.0,44.0,38.0,30.0,47.0,47.0,37.0,33.0,46.0,43.0,38.0,29.0,43.0,39.0,46.0,35.0,45.0,33.0,41.0,35.0,39.0,35.0
513,50.0,50.0,49.0,49.0,46.0,37.0,42.0,41.0,28.0,50.0,50.0,47.0,43.0,39.0,34.0,50.0,47.0,41.0,38.0,31.0,49.0,44.0,42.0,28.0,49.0,44.0,33.0,37.0,43.0,41.0,42.0,38.0,41.0,36.0,34.0,37.0,41.0,34.0
514,50.0,50.0,46.0,48.0,47.0,39.0,37.0,40.0,32.0,50.0,50.0,48.0,39.0,38.0,34.0,50.0,49.0,40.0,34.0,35.0,49.0,46.0,38.0,26.0,49.0,38.0,29.0,30.0,47.0,36.0,39.0,40.0,44.0,32.0,40.0,34.0,31.0,34.0
515,50.0,50.0,50.0,50.0,43.0,47.0,43.0,40.0,33.0,50.0,50.0,40.0,45.0,37.0,35.0,50.0,48.0,49.0,40.0,31.0,49.0,46.0,39.0,36.0,47.0,42.0,35.0,27.0,44.0,36.0,45.0,42.0,36.0,30.0,43.0,38.0,25.0,31.0
516,50.0,50.0,48.0,48.0,48.0,44.0,39.0,37.0,33.0,50.0,50.0,47.0,44.0,41.0,34.0,50.0,47.0,42.0,37.0,30.0,48.0,47.0,39.0,27.0,49.0,38.0,35.0,33.0,46.0,32.0,45.0,38.0,39.0,37.0,42.0,38.0,34.0,29.0
517,50.0,50.0,50.0,48.0,48.0,37.0,38.0,37.0,35.0,50.0,50.0,48.0,43.0,43.0,35.0,50.0,50.0,44.0,40.0,37.0,50.0,42.0,37.0,31.0,48.0,40.0,34.0,39.0,48.0,41.0,34.0,38.0,38.0,29.0,38.0,38.0,42.0,34.0
518,50.0,50.0,50.0,48.0,45.0,41.0,40.0,34.0,29.0,50.0,50.0,46.0,46.0,43.0,32.0,50.0,49.0,41.0,41.0,27.0,50.0,45.0,37.0,30.0,50.0,41.0,31.0,29.0,44.0,43.0,39.0,36.0,40.0,35.0,36.0,38.0,32.0,39.0
519,50.0,50.0,49.0,49.0,47.0,41.0,37.0,36.0,32.0,50.0,50.0,47.0,43.0,37.0,34.0,50.0,46.0,44.0,34.0,27.0,47.0,42.0,38.0,22.0,47.0,39.0,38.0,38.0,46.0,38.0,47.0,39.0,48.0,35.0,43.0,42.0,31.0,33.0
520,50.0,50.0,50.0,43.0,47.0,38.0,38.0,38.0,32.0,50.0,50.0,45.0,45.0,36.0,32.0,50.0,49.0,45.0,40.0,31.0,50.0,44.0,37.0,26.0,49.0,42.0,37.0,35.0,47.0,40.0,42.0,37.0,40.0,33.0,37.0,36.0,33.0,32.0
521,50.0,50.0,48.0,48.0,47.0,41.0,37.0,41.0,33.0,50.0,50.0,47.0,44.0,38.0,30.0,50.0,49.0,46.0,42.0,30.0,49.0,46.0,41.0,30.0,49.0,35.0,36.0,28.0,44.0,43.0,42.0,35.0,41.0,28.0,42.0,32.0,33.0,32.0
522,50.0,50.0,50.0,49.0,47.0,39.0,42.0,38.0,31.0,50.0,50.0,46.0,49.0,41.0,32.0,50.0,47.0,43.0,33.0,25.0,50.0,46.0,38.0,32.0,47.0,42.0,34.0,27.0,46.0,42.0,44.0,37.0,42.0,37.0,41.0,40.0,37.0,37.0
523,50.0,50.0,50.0,50.0,44.0,36.0,42.0,36.0,33.0,50.0,50.0,45.0,42.0,35.0,39.0,50.0,48.0,44.0,33.0,32.0,48.0,45.0,36.0,27.0,45.0,39.0,35.0,32.0,45.0,41.0,44.0,37.0,40.0,28.0,42.0,34.0,36.0,35.0
524,50.0,50.0,49.0,48.0,48.0,42.0,36.0,41.0,29.0,50.0,50.0,47.0,44.0,40.0,29.0,50.0,50.0,42.0,40.0,26.0,49.0,46.0,41.0,31.0,50.0,42.0,33.0,33.0,43.0,38.0,41.0,36.0,35.0,29.0,37.0,38.0,31.0,30.0
525,50.0,50.0,48.0,49.0,48.0,39.0,38.0,34.0,31.0,50.0,50.0,48.0,44.0,41.0,33.0,50.0,48.0,43.0,35.0,29.0,49.0,43.0,39.0,36.0,48.0,41.0,35.0,30.0,46.0,37.0,40.0,39.0,39.0,32.0,39.0,36.0,32.0,35.0
526,50.0,50.0,50.0,49.0,48.0,42.0,47.0,30.0,30.0,50.0,50.0,44.0,44.0,40.0,31.0,50.0,48.0,40.0,39.0,29.0,49.0,41.0,40.0,32.0,44.0,42.0,36.0,33.0,49.0,35.0,37.0,39.0,40.0,23.0,37.0,35.0,37.0,36.0
527,50.0,50.0,49.0,48.0,44.0,41.0,36.0,36.0,26.0,50.0,50.0,49.0,40.0,35.0,29.0,50.0,50.0,46.0,36.0,27.0,49.0,42.0,29.0,31.0,46.0,43.0,42.0,27.0,41.0,39.0,48.0,36.0,39.0,26.0,39.0,40.0,33.0,35.0
528,50.0,50.0,50.0,50.0,48.0,38.0,43.0,31.0,27.0,50.0,50.0,47.0,46.0,39.0,31.0,50.0,49.0,45.0,40.0,24.0,49.0,45.0,37.0,34.0,47.0,43.0,37.0,29.0,44.0,39.0,45.0,36.0,38.0,35.0,41.0,38.0,31.0,32.0
529,50.0,50.0,50.0,49.0,46.0,39.0,41.0,37.0,27.0,50.0,50.0,48.0,38.0,44.0,32.0,50.0,48.0,43.0,40.0,29.0,49.0,41.0,37.0,36.0,48.0,38.0,41.0,32.0,42.0,39.0,45.0,32.0,41.0,32.0,38.0,36.0,35.0,32.0
530,50.0,50.0,49.0,49.0,43.0,42.0,36.0,33.0,26.0,50.0,50.0,44.0,44.0,43.0,30.0,50.0,45.0,41.0,37.0,33.0,50.0,45.0,40.0,37.0,48.0,40.0,34.0,30.0,43.0,37.0,40.0,40.0,36.0,31.0,42.0,41.0,36.0,33.0
531,50.0,50.0,50.0,50.0,47.0,35.0,42.0,41.0,27.0,50.0,50.0,46.0,40.0,36.0,39.0,50.0,47.0,44.0,41.0,33.0,48.0,44.0,38.0,37.0,46.0,39.0,30.0,32.0,39.0,43.0,38.0,35.0,42.0,30.0,46.0,29.0,31.0,38.0
532,50.0,50.0,49.0,49.0,47.0,43.0,39.0,35.0,36.0,50.0,50.0,43.0,40.0,38.0,28.0,50.0,49.0,44.0,40.0,36.0,49.0,48.0,39.0,25.0,45.0,41.0,36.0,32.0,46.0,40.0,46.0,39.0,39.0,36.0,39.0,36.0,32.0,37.0
533,50.0,50.0,50.0,48.0,45.0,43.0,44.0,40.0,40.0,50.0,50.0,47.0,44.0,37.0,35.0,50.0,49.0,45.0,39.0,33.0,50.0,44.0,34.0,30.0,50.0,40.0,30.0,29.0,47.0,43.0,44.0,39.0,42.0,31.0,38.0,43.0,35.0,31.0
534,50.0,50.0,49.0,49.0,45.0,43.0,35.0,37.0,27.0,50.0,50.0,48.0,43.0,41.0,41.0,50.0,49.0,44.0,33.0,27.0,50.0,45.0,36.0,25.0,48.0,44.0,37.0,34.0,45.0,39.0,43.0,37.0,37.0,35.0,36.0,37.0,33.0,34.0
535,50.0,50.0,49.0,48.0,47.0,37.0,43.0,39.0,32.0,50.0,50.0,46.0,37.0,41.0,29.0,50.0,48.0,40.0,41.0,32.0,49.0,44.0,40.0,28.0,45.0,36.0,35.0,35.0,46.0,41.0,44.0,33.0,38.0,30.0,34.0,39.0,37.0,35.0
536,50.0,50.0,49.0,48.0,46.0,42.0,41.0,43.0,28.0,50.0,50.0,46.0,43.0,37.0,42.0,50.0,47.0,45.0,34.0,27.0,48.0,36.0,42.0,29.0,48.0,38.0,37.0,36.0,45.0,35.0,46.0,39.0,42.0,37.0,39.0,37.0,35.0,32.0
537,50.0,50.0,50.0,50.0,47.0,38.0,38.0,41.0,33.0,50.0,50.0,46.0,39.0,38.0,27.0,50.0,47.0,45.0,33.0,31.0,50.0,47.0,36.0,33.0,47.0,44.0,31.0,24.0,46.0,40.0,42.0,43.0,44.0,30.0,40.0,40.0,34.0,30.0
538,50.0,50.0,47.0,47.0,48.0,42.0,41.0,41.0,25.0,50.0,50.0,47.0,45.0,40.0,33.0,50.0,48.0,42.0,33.0,37.0,50.0,41.0,34.0,31.0,46.0,43.0,31.0,37.0,45.0,36.0,40.0,38.0,36.0,32.0,44.0,38.0,39.0,33.0
539,50.0,50.0,48.0,46.0,44.0,36.0,38.0,34.0,33.0,50.0,50.0,46.0,45.0,36.0,33.0,50.0,49.0,45.0,40.0,30.0,50.0,42.0,33.0,33.0,49.0,43.0,32.0,31.0,43.0,38.0,43.0,37.0,42.0,30.0,39.0,38.0,40.0,30.0
540,50.0,50.0,50.0,46.0,49.0,43.0,36.0,41.0,28.0,50.0,50.0,44.0,38.0,39.0,28.0,50.0,48.0,46.0,36.0,32.0,48.0,45.0,41.0,36.0,45.0,44.0,34.0,26.0,44.0,41.0,41.0,38.0,38.0,33.0,42.0,43.0,37.0,40.0
541,50.0,50.0,49.0,49.0,46.0,44.0,44.0,39.0,32.0,50.0,50.0,45.0,44.0,40.0,34.0,50.0,50.0,43.0,32.0,34.0,46.0,47.0,45.0,39.0,47.0,41.0,39.0,26.0,46.0,40.0,39.0,35.0,39.0,32.0,44.0,40.0,36.0,34.0
542,50.0,50.0,49.0,48.0,46.0,34.0,39.0,38.0,32.0,50.0,50.0,49.0,43.0,41.0,31.0,50.0,48.0,46.0,33.0,31.0,50.0,43.0,42.0,35.0,47.0,41.0,32.0,31.0,45.0,39.0,40.0,40.0,35.0,27.0,39.0,34.0,41.0,34.0
543,50.0,50.0,50.0,50.0,43.0,37.0,39.0,29.0,27.0,50.0,50.0,48.0,42.0,29.0,32.0,50.0,50.0,44.0,42.0,30.0,50.0,46.0,40.0,31.0,48.0,40.0,31.0,28.0,47.0,35.0,44.0,37.0,37.0,37.0,34.0,37.0,32.0,32.0
544,50.0,50.0,49.0,49.0,44.0,45.0,44.0,38.0,36.0,50.0,50.0,46.0,40.0,34.0,35.0,50.0,47.0,42.0,37.0,28.0,47.0,41.0,40.0,33.0,47.0,41.0,28.0,32.0,47.0,37.0,45.0,40.0,38.0,32.0,38.0,34.0,38.0,34.0
545,50.0,50.0,50.0,49.0,44.0,38.0,43.0,37.0,24.0,50.0,50.0,46.0,45.0,40.0,34.0,50.0,48.0,44.0,38.0,30.0,49.0,45.0,38.0,30.0,49.0,36.0,37.0,31.0,42.0,39.0,35.0,40.0,44.0,31.0,34.0,39.0,38.0,35.0
546,50.0,50.0,49.0,48.0,43.0,39.0,34.0,37.0,28.0,50.0,50.0,44.0,45.0,40.0,33.0,50.0,49.0,42.0,39.0,32.0,49.0,50.0,37.0,29.0,43.0,40.0,37.0,33.0,43.0,35.0,37.0,36.0,41.0,28.0,42.0,31.0,39.0,34.0
547,50.0,50.0,49.0,49.0,46.0,42.0,37.0,32.0,27.0,50.0,50.0,46.0,40.0,38.0,31.0,50.0,48.0,42.0,37.0,32.0,50.0,43.0,38.0,27.0,42.0,43.0,34.0,27.0,46.0,35.0,42.0,38.0,41.0,31.0,38.0,33.0,36.0,35.0
548,50.0,50.0,49.0,50.0,47.0,35.0,37.0,36.0,30.0,50.0,50.0,47.0,46.0,37.0,35.0,50.0,48.0,41.0,31.0,25.0,49.0,43.0,38.0,33.0,46.0,40.0,28.0,24.0,43.0,39.0,41.0,36.0,44.0,36.0,42.0,42.0,39.0,38.0
549,50.0,50.0,50.0,48.0,47.0,39.0,39.0,34.0,26.0,50.0,50.0,48.0,42.0,30.0,30.0,50.0,49.0,43.0,38.0,25.0,49.0,45.0,31.0,33.0,50.0,38.0,39.0,34.0,45.0,39.0,41.0,33.0,44.0,25.0,43.0,43.0,38.0,34.0
550,50.0,50.0,49.0,47.0,48.0,39.0,43.0,37.0,31.0,50.0,50.0,46.0,39.0,39.0,32.0,50.0,49.0,40.0,36.0,27.0,49.0,46.0,43.0,30.0,48.0,41.0,39.0,33.0,45.0,40.0,42.0,37.0,42.0,32.0,34.0,37.0,30.0,34.0
551,50.0,50.0,50.0,49.0,48.0,42.0,39.0,36.0,31.0,50.0,50.0,47.0,41.0,42.0,31.0,50.0,49.0,46.0,35.0,24.0,49.0,42.0,40.0,38.0,45.0,42.0,24.0,29.0,47.0,43.0,44.0,36.0,41.0,30.0,43.0,39.0,36.0,36.0
552,50.0,50.0,47.0,46.0,45.0,40.0,38.0,39.0,27.0,50.0,50.0,45.0,45.0,41.0,31.0,50.0,49.0,44.0,38.0,28.0,48.0,46.0,40.0,26.0,47.0,43.0,24.0,27.0,46.0,35.0,39.0,45.0,34.0,29.0,35.0,40.0,31.0,35.0
553,50.0,50.0,48.0,46.0,48.0,40.0,42.0,32.0,26.0,50.0,50.0,49.0,40.0,34.0,31.0,50.0,49.0,43.0,33.0,30.0,49.0,43.0,37.0,35.0,43.0,35.0,36.0,33.0,44.0,35.0,37.0,37.0,34.0,33.0,39.0,38.0,35.0,38.0
554,50.0,50.0,50.0,47.0,47.0,38.0,45.0,37.0,35.0,50.0,50.0,45.0,46.0,38.0,33.0,50.0,47.0,45.0,32.0,27.0,49.0,45.0,34.0,28.0,50.0,43.0,31.0,38.0,48.0,42.0,41.0,40.0,38.0,28.0,39.0,38.0,33.0,34.0
555,50.0,50.0,50.0,49.0,42.0,43.0,38.0,33.0,25.0,50.0,50.0,42.0,42.0,41.0,35.0,50.0,45.0,47.0,37.0,32.0,49.0,48.0,37.0,33.0,47.0,40.0,31.0,32.0,46.0,40.0,38.0,40.0,38.0,32.0,32.0,32.0,33.0,40.0
556,50.0,50.0,50.0,47.0,47.0,46.0,39.0,32.0,28.0,50.0,50.0,46.0,42.0,38.0,38.0,50.0,46.0,43.0,33.0,32.0,50.0,43.0,44.0,34.0,50.0,41.0,32.0,32.0,45.0,40.0,39.0,35.0,42.0,29.0,32.0,37.0,38.0,34.0
557,50.0,50.0,49.0,46.0,44.0,42.0,39.0,32.0,28.0,50.0,50.0,46.0,42.0,37.0,29.0,50.0,47.0,46.0,36.0,32.0,47.0,47.0,39.0,34.0,47.0,43.0,34.0,32.0,47.0,40.0,38.0,37.0,39.0,28.0,39.0,34.0,32.0,36.0
558,50.0,50.0,50.0,49.0,47.0,41.0,42.0,32.0,30.0,50.0,50.0,47.0,39.0,44.0,36.0,50.0,47.0,44.0,37.0,15.0,50.0,47.0,34.0,40.0,48.0,45.0,36.0,30.0,45.0,38.0,38.0,35.0,38.0,31.0,36.0,37.0,33.0,31.0
559,50.0,50.0,50.0,49.0,47.0,45.0,45.0,31.0,29.0,50.0,50.0,48.0,44.0,34.0,31.0,50.0,50.0,39.0,34.0,24.0,49.0,43.0,35.0,31.0,48.0,41.0,30.0,35.0,44.0,43.0,38.0,35.0,40.0,33.0,42.0,37.0,35.0,31.0
560,50.0,50.0,50.0,48.0,47.0,44.0,37.0,38.0,25.0,50.0,50.0,41.0,44.0,40.0,36.0,50.0,47.0,40.0,38.0,31.0,48.0,43.0,33.0,30.0,45.0,37.0,32.0,30.0,47.0,38.0,40.0,36.0,43.0,30.0,37.0,31.0,32.0,33.0
561,50.0,50.0,50.0,48.0,46.0,42.0,37.0,33.0,29.0,50.0,50.0,46.0,46.0,38.0,32.0,50.0,45.0,46.0,41.0,33.0,49.0,45.0,44.0,33.0,48.0,43.0,33.0,31.0,48.0,38.0,41.0,37.0,44.0,30.0,40.0,36.0,32.0,33.0
562,50.0,50.0,48.0,46.0,47.0,36.0,34.0,38.0,36.0,50.0,50.0,48.0,43.0,39.0,32.0,50.0,48.0,43.0,38.0,29.0,50.0,45.0,35.0,32.0,47.0,40.0,30.0,30.0,43.0,38.0,40.0,36.0,38.0,28.0,42.0,42.0,37.0,34.0
563,50.0,50.0,49.0,49.0,47.0,43.0,43.0,41.0,34.0,50.0,50.0,48.0,44.0,35.0,33.0,50.0,48.0,40.0,39.0,28.0,50.0,44.0,40.0,29.0,48.0,41.0,36.0,30.0,44.0,36.0,45.0,30.0,38.0,27.0,37.0,32.0,30.0,37.0
564,50.0,50.0,48.0,48.0,46.0,37.0,39.0,29.0,29.0,50.0,50.0,45.0,45.0,37.0,35.0,50.0,49.0,45.0,39.0,29.0,47.0,47.0,37.0,31.0,46.0,44.0,27.0,37.0,48.0,39.0,44.0,38.0,40.0,26.0,40.0,36.0,39.0,36.0
565,50.0,50.0,49.0,45.0,46.0,41.0,42.0,33.0,33.0,50.0,50.0,45.0,46.0,32.0,33.0,50.0,49.0,44.0,39.0,33.0,50.0,47.0,43.0,30.0,44.0,41.0,29.0,30.0,42.0,42.0,39.0,35.0,38.0,30.0,37.0,33.0,35.0,37.0
566,50.0,50.0,50.0,49.0,48.0,43.0,44.0,35.0,29.0,50.0,50.0,46.0,40.0,38.0,37.0,50.0,49.0,39.0,40.0,31.0,48.0,44.0,43.0,32.0,47.0,41.0,38.0,31.0,44.0,43.0,41.0,41.0,44.0,29.0,40.0,31.0,39.0,35.0
567,50.0,50.0,50.0,50.0,46.0,41.0,39.0,34.0,31.0,50.0,50.0,47.0,41.0,36.0,36.0,50.0,50.0,48.0,39.0,33.0,48.0,45.0,39.0,25.0,48.0,43.0,28.0,30.0,42.0,41.0,40.0,39.0,41.0,30.0,35.0,39.0,42.0,43.0
568,50.0,50.0,48.0,49.0,46.0,36.0,45.0,32.0,34.0,50.0,50.0,47.0,46.0,35.0,40.0,50.0,47.0,40.0,38.0,26.0,50.0,42.0,30.0,30.0,49.0,43.0,35.0,32.0,46.0,46.0,40.0,41.0,40.0,33.0,37.0,40.0,38.0,29.0
569,50.0,50.0,49.0,49.0,42.0,39.0,40.0,35.0,26.0,50.0,50.0,42.0,39.0,40.0,33.0,50.0,49.0,45.0,35.0,31.0,50.0,46.0,39.0,29.0,48.0,40.0,31.0,29.0,49.0,38.0,40.0,39.0,39.0,30.0,37.0,38.0,34.0,36.0
570,50.0,50.0,50.0,49.0,47.0,41.0,38.0,37.0,25.0,50.0,50.0,45.0,44.0,36.0,35.0,50.0,49.0,40.0,39.0,30.0,49.0,42.0,36.0,31.0,48.0,41.0,26.0,35.0,43.0,44.0,42.0,38.0,40.0,36.0,42.0,37.0,39.0,27.0
571,50.0,50.0,50.0,45.0,46.0,42.0,44.0,40.0,30.0,50.0,50.0,46.0,39.0,36.0,33.0,50.0,44.0,43.0,36.0,32.0,50.0,47.0,36.0,30.0,47.0,34.0,28.0,32.0,44.0,34.0,39.0,40.0,41.0,36.0,39.0,35.0,39.0,37.0
572,50.0,50.0,49.0,47.0,45.0,32.0,44.0,36.0,25.0,50.0,50.0,47.0,44.0,39.0,33.0,50.0,47.0,47.0,35.0,26.0,49.0,41.0,36.0,35.0,46.0,44.0,39.0,35.0,42.0,41.0,41.0,37.0,38.0,31.0,37.0,38.0,40.0,38.0
573,50.0,50.0,48.0,49.0,43.0,41.0,41.0,42.0,38.0,50.0,50.0,46.0,39.0,41.0,31.0,50.0,49.0,46.0,36.0,31.0,49.0,43.0,32.0,30.0,48.0,43.0,30.0,31.0,45.0,44.0,42.0,43.0,41.0,33.0,43.0,41.0,33.0,36.0
574,50.0,50.0,48.0,50.0,49.0,47.0,42.0,35.0,31.0,50.0,50.0,42.0,43.0,42.0,31.0,50.0,48.0,44.0,37.0,17.0,48.0,43.0,38.0,41.0,41.0,42.0,35.0,38.0,43.0,37.0,39.0,42.0,43.0,30.0,37.0,37.0,38.0,30.0
575,50.0,50.0,50.0,48.0,47.0,40.0,40.0,36.0,27.0,50.0,50.0,49.0,41.0,41.0,31.0,50.0,50.0,46.0,34.0,29.0,49.0,48.0,44.0,33.0,45.0,43.0,35.0,34.0,42.0,42.0,39.0,41.0,35.0,34.0,44.0,35.0,36.0,36.0
576,50.0,50.0,50.0,46.0,48.0,36.0,41.0,33.0,28.0,50.0,50.0,50.0,42.0,30.0,33.0,50.0,48.0,45.0,40.0,30.0,50.0,46.0,36.0,34.0,49.0,46.0,36.0,31.0,47.0,36.0,38.0,34.0,42.0,30.0,35.0,37.0,36.0,35.0
577,50.0,50.0,50.0,45.0,46.0,43.0,42.0,36.0,38.0,50.0,50.0,46.0,41.0,42.0,33.0,50.0,48.0,40.0,28.0,25.0,50.0,44.0,42.0,32.0,47.0,40.0,35.0,37.0,44.0,40.0,38.0,40.0,38.0,32.0,40.0,43.0,37.0,34.0
578,50.0,50.0,49.0,48.0,47.0,41.0,42.0,42.0,32.0,50.0,50.0,45.0,42.0,37.0,37.0,50.0,43.0,44.0,37.0,30.0,49.0,48.0,35.0,23.0,48.0,43.0,34.0,25.0,43.0,39.0,42.0,35.0,44.0,34.0,40.0,37.0,34.0,39.0
579,50.0,50.0,48.0,48.0,44.0,42.0,35.0,37.0,35.0,50.0,50.0,46.0,46.0,41.0,32.0,50.0,48.0,44.0,38.0,37.0,49.0,46.0,39.0,29.0,47.0,42.0,35.0,31.0,44.0,39.0,42.0,38.0,43.0,33.0,39.0,30.0,32.0,33.0
580,50.0,50.0,47.0,49.0,47.0,36.0,36.0,36.0,26.0,50.0,50.0,46.0,43.0,37.0,31.0,50.0,49.0,41.0,33.0,26.0,50.0,46.0,39.0,26.0,45.0,39.0,32.0,30.0,44.0,39.0,38.0,35.0,40.0,31.0,34.0,33.0,37.0,41.0
581,50.0,50.0,48.0,48.0,44.0,41.0,42.0,31.0,26.0,50.0,50.0,46.0,36.0,42.0,27.0,50.0,45.0,43.0,38.0,32.0,49.0,44.0,41.0,29.0,47.0,42.0,40.0,35.0,48.0,43.0,40.0,43.0,37.0,30.0,35.0,32.0,33.0,30.0
582,50.0,50.0,49.0,46.0,47.0,40.0,43.0,32.0,33.0,50.0,50.0,47.0,39.0,32.0,35.0,50.0,49.0,42.0,40.0,32.0,49.0,42.0,37.0,26.0,48.0,40.0,34.0,32.0,47.0,38.0,44.0,39.0,39.0,29.0,40.0,26.0,29.0,35.0
583,50.0,50.0,50.0,48.0,47.0,39.0,36.0,38.0,27.0,50.0,50.0,48.0,40.0,36.0,37.0,50.0,47.0,45.0,34.0,33.0,49.0,49.0,37.0,28.0,49.0,45.0,42.0,30.0,46.0,40.0,40.0,37.0,41.0,26.0,39.0,35.0,35.0,33.0
584,50.0,50.0,50.0,46.0,44.0,39.0,39.0,37.0,33.0,50.0,50.0,44.0,46.0,38.0,36.0,50.0,50.0,46.0,33.0,29.0,46.0,41.0,41.0,33.0,47.0,44.0,30.0,35.0,43.0,35.0,39.0,36.0,41.0,33.0,37.0,32.0,38.0,33.0
585,50.0,50.0,49.0,49.0,43.0,39.0,41.0,38.0,30.0,50.0,50.0,44.0,44.0,35.0,33.0,50.0,46.0,41.0,38.0,28.0,49.0,47.0,35.0,36.0,48.0,39.0,39.0,25.0,43.0,37.0,44.0,34.0,40.0,32.0,37.0,37.0,41.0,31.0
586,50.0,50.0,50.0,47.0,46.0,39.0,40.0,34.0,28.0,50.0,50.0,45.0,41.0,41.0,34.0,50.0,45.0,44.0,33.0,28.0,49.0,44.0,39.0,33.0,49.0,41.0,34.0,28.0,45.0,37.0,41.0,33.0,42.0,35.0,33.0,36.0,30.0,36.0
587,50.0,50.0,49.0,48.0,49.0,43.0,33.0,38.0,26.0,50.0,50.0,48.0,45.0,36.0,27.0,50.0,47.0,42.0,43.0,37.0,49.0,47.0,41.0,32.0,46.0,40.0,26.0,35.0,44.0,39.0,42.0,38.0,46.0,37.0,35.0,37.0,41.0,35.0
588,50.0,50.0,46.0,48.0,47.0,40.0,39.0,42.0,34.0,50.0,50.0,46.0,47.0,37.0,32.0,50.0,49.0,41.0,33.0,29.0,49.0,45.0,39.0,30.0,49.0,41.0,38.0,24.0,42.0,40.0,37.0,33.0,40.0,26.0,36.0,40.0,37.0,35.0
589,50.0,50.0,48.0,49.0,49.0,41.0,43.0,29.0,25.0,50.0,50.0,44.0,46.0,33.0,34.0,50.0,50.0,43.0,41.0,29.0,49.0,44.0,40.0,38.0,41.0,36.0,35.0,28.0,43.0,39.0,42.0,39.0,37.0,32.0,39.0,37.0,33.0,36.0
590,50.0,50.0,50.0,48.0,48.0,45.0,37.0,40.0,30.0,50.0,50.0,44.0,40.0,40.0,35.0,50.0,47.0,44.0,32.0,34.0,50.0,40.0,34.0,35.0,49.0,42.0,31.0,32.0,45.0,41.0,36.0,37.0,39.0,31.0,40.0,39.0,35.0,30.0
591,50.0,50.0,49.0,47.0,43.0,41.0,42.0,30.0,34.0,50.0,50.0,45.0,44.0,45.0,33.0,50.0,47.0,36.0,38.0,28.0,49.0,45.0,41.0,29.0,49.0,43.0,33.0,29.0,44.0,42.0,47.0,31.0,32.0,34.0,38.0,35.0,41.0,36.0
592,50.0,50.0,50.0,50.0,48.0,42.0,36.0,37.0,27.0,50.0,50.0,46.0,42.0,41.0,34.0,50.0,47.0,40.0,31.0,33.0,50.0,48.0,37.0,36.0,47.0,39.0,33.0,31.0,46.0,43.0,32.0,35.0,41.0,36.0,46.0,42.0,41.0,37.0
593,50.0,50.0,49.0,50.0,46.0,40.0,40.0,41.0,33.0,50.0,50.0,46.0,43.0,31.0,30.0,50.0,50.0,43.0,35.0,31.0,50.0,43.0,39.0,31.0,47.0,36.0,35.0,28.0,42.0,39.0,46.0,40.0,37.0,31.0,34.0,37.0,38.0,39.0
594,50.0,50.0,46.0,48.0,47.0,41.0,41.0,38.0,27.0,50.0,50.0,40.0,43.0,39.0,32.0,50.0,48.0,47.0,33.0,30.0,50.0,45.0,34.0,32.0,48.0,44.0,35.0,33.0,43.0,39.0,38.0,44.0,40.0,31.0,43.0,40.0,32.0,34.0
595,50.0,50.0,49.0,50.0,48.0,43.0,40.0,33.0,29.0,50.0,50.0,45.0,41.0,35.0,26.0,50.0,48.0,47.0,36.0,32.0,50.0,39.0,31.0,31.0,46.0,38.0,36.0,30.0,45.0,38.0,41.0,38.0,40.0,36.0,42.0,36.0,28.0,37.0
596,50.0,50.0,48.0,47.0,49.0,41.0,43.0,41.0,29.0,50.0,50.0,46.0,40.0,36.0,37.0,50.0,49.0,43.0,43.0,33.0,49.0,47.0,40.0,28.0,44.0,45.0,33.0,31.0,45.0,36.0,42.0,36.0,37.0,32.0,40.0,40.0,36.0,36.0
597,50.0,50.0,49.0,47.0,45.0,41.0,38.0,36.0,24.0,50.0,50.0,46.0,41.0,33.0,27.0,50.0,48.0,38.0,33.0,30.0,50.0,45.0,42.0,31.0,45.0,37.0,42.0,33.0,48.0,40.0,37.0,39.0,42.0,38.0,40.0,36.0,36.0,36.0
598,50.0,50.0,48.0,50.0,46.0,39.0,40.0,34.0,32.0,50.0,50.0,44.0,44.0,36.0,30.0,50.0,50.0,44.0,40.0,30.0,48.0,43.0,38.0,30.0,46.0,32.0,35.0,34.0,43.0,41.0,39.0,38.0,38.0,32.0,41.0,38.0,41.0,31.0
